,Anastasia Beverly Hills,Drunk Elephant,CLINIQUE,Peter Thomas Roth,Laura Mercier,Sol de Janeiro,Charlotte Tilbury,Rare Beauty,MAKE UP FOR EVER,Summer Fridays,Hourglass,Dior Beauty,Huda Beauty,ROSE INC,tarte,Fenty Beauty,Sephora Favorites,NARS,Too Faced,Glow Recipe,Clarins,MAKEUP BY MARIO,PATRICK TA,Bobbi Brown,Benefit Cosmetics,MAC Cosmetics,Yves Saint Laurent,YSL Beauty,Urban Decay,NATASHA DENONA,Natasha Denona,LANEIGE,Isle of Paradise,SEPHORA COLLECTION,goop,IT Cosmetics,Olaplex,Valentino,fresh,Tower 28,Givenchy,Lancôme,Glossier,Paula's Choice,DUO,The INKEY List,GUERLAIN,Fenty Skin,Kosas,HAUS LABS BY LADY GAGA,Saie,Westman Atelier,Ilia,ILIA,Gucci,TOM FORD,Gucci Beauty,Gisou,MERIT,Tom Ford Beauty,Shiseido,Caudalie,Dermalogica,Mario Badescu,Pat McGrath,Virtue,TWEEZERMAN,Iconic London,Peace Out,The Ordinary,Chanel Beauty,Estée Lauder,Sunday Riley,Armani Beauty,Giorgio Armani Beauty,First Aid Beauty,Milk Makeup,MILK MAKEUP,Hello Sunday
Westman Atelier,3.8730158730158735,1.6598639455782314,0.0,0.0,2.9047619047619047,2.010989010989011,1.1466165413533833,1.2254464285714286,0.0,4.357142857142857,2.8262548262548264,1.5082417582417582,0.5809523809523809,2.273291925465838,1.0054945054945055,0.5683229813664595,0.0,0.6703296703296704,1.0892857142857142,2.6142857142857143,0.0,2.010989010989011,3.6309523809523805,0.0,0.7261904761904762,0.0,3.267857142857143,3.485714285714286,0.0,0.0,0.0,2.376623376623377,0.0,0.0,3.7346938775510203,0.0,0.0,0.0,0.0,3.7346938775510203,0.0,0.0,0.0,0.0,1.8673469387755102,0.0,0.0,0.0,0.0,0.0,13.071428571428571,0.0,26.142857142857142,26.142857142857142,0.0,0.0,0.0,26.142857142857142,7.469387755102041,0.0,0.0,0.0,0.0,0.0,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ilia,6.777777777777778,2.904761904761905,0.0,0.0,20.333333333333336,0.0,1.6052631578947367,0.0,0.0,0.0,0.0,0.0,4.066666666666666,7.956521739130435,7.038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,7.038461538461539,5.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.142857142857142,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILIA,6.777777777777778,2.904761904761905,0.0,0.0,20.333333333333336,0.0,1.6052631578947367,0.0,0.0,0.0,0.0,0.0,4.066666666666666,7.956521739130435,7.038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,7.038461538461539,5.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.142857142857142,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gucci,6.777777777777778,2.904761904761905,0.0,0.0,20.333333333333336,7.038461538461539,0.0,0.0,0.0,0.0,4.945945945945946,0.0,0.0,0.0,7.038461538461539,3.9782608695652173,0.0,0.0,0.0,18.3,0.0,0.0,5.083333333333334,0.0,5.083333333333334,0.0,22.875,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM FORD,6.777777777777778,1.4523809523809526,0.0,0.0,10.166666666666668,3.5192307692307696,0.0,1.4296875,0.0,0.0,2.472972972972973,1.7596153846153848,2.033333333333333,0.0,3.5192307692307696,1.9891304347826086,0.0,2.3461538461538463,0.0,9.15,0.0,3.5192307692307696,2.541666666666667,0.0,2.541666666666667,0.0,11.4375,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,0.0,91.5,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gucci Beauty,6.777777777777778,2.904761904761905,0.0,0.0,20.333333333333336,7.038461538461539,0.0,0.0,0.0,0.0,4.945945945945946,0.0,0.0,0.0,7.038461538461539,3.9782608695652173,0.0,0.0,0.0,18.3,0.0,0.0,5.083333333333334,0.0,5.083333333333334,0.0,22.875,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisou,6.777777777777778,2.904761904761905,0.0,0.0,0.0,7.038461538461539,1.6052631578947367,0.0,0.0,0.0,4.945945945945946,0.0,0.0,0.0,0.0,3.9782608695652173,0.0,0.0,7.624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.636363636363637,0.0,0.0,26.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERIT,0.9682539682539684,1.2448979591836735,0.0,0.0,0.0,2.010989010989011,0.6879699248120301,0.8169642857142857,0.0,0.0,1.4131274131274132,1.5082417582417582,1.1619047619047618,1.136645962732919,0.0,0.5683229813664595,0.0,0.6703296703296704,0.0,2.6142857142857143,0.0,2.010989010989011,3.6309523809523805,5.6020408163265305,0.7261904761904762,1.6339285714285714,0.0,3.485714285714286,0.0,0.0,1.742857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357142857142857,7.469387755102041,2.9047619047619047,0.0,5.228571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.469387755102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,0.0,0.0,0.0,0.0,26.142857142857142,0.0,0.0,0.0
Tom Ford Beauty,6.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.859375,0.0,0.0,0.0,3.5192307692307696,4.066666666666666,0.0,0.0,0.0,0.0,4.6923076923076925,0.0,0.0,0.0,7.038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shiseido,0.0,1.4523809523809523,0.0,0.0,3.388888888888889,0.0,1.3377192982456139,0.47656249999999994,0.0,0.0,0.8243243243243242,1.1730769230769231,0.6777777777777777,3.9782608695652177,0.0,1.3260869565217392,0.0,3.128205128205128,0.0,3.05,10.166666666666666,1.1730769230769231,0.8472222222222222,2.1785714285714284,1.6944444444444444,5.71875,0.0,0.0,2.033333333333333,0.0,2.033333333333333,0.0,0.0,3.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.499999999999996
Caudalie,0.0,0.0,0.0,0.0,0.0,0.0,0.8026315789473684,1.4296875,6.1000000000000005,15.249999999999998,2.472972972972973,1.7596153846153848,2.033333333333333,3.9782608695652173,0.0,1.9891304347826086,0.0,0.0,3.8124999999999996,0.0,0.0,0.0,5.083333333333334,0.0,2.541666666666667,0.0,0.0,0.0,0.0,0.0,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.499999999999996,18.3,0.0,6.535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dermalogica,0.0,0.0,0.0,0.0,0.0,0.0,1.070175438596491,0.9531249999999999,4.066666666666666,10.166666666666666,3.297297297297297,2.3461538461538463,1.3555555555555554,2.6521739130434785,0.0,1.3260869565217392,0.0,0.0,2.5416666666666665,0.0,0.0,2.3461538461538463,5.083333333333334,0.0,1.6944444444444444,0.0,0.0,0.0,0.0,0.0,4.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333333333333332,12.2,0.0,8.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.99999999999999,0.0,0.0,0.0,0.0,0.0,20.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Badescu,0.0,2.904761904761905,0.0,0.0,0.0,0.0,1.6052631578947367,1.4296875,0.0,0.0,0.0,0.0,2.033333333333333,3.9782608695652173,3.5192307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat McGrath,3.388888888888889,0.0,0.0,0.0,0.0,0.0,1.6052631578947367,1.4296875,0.0,0.0,4.945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,13.071428571428571,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virtue,0.0,0.0,0.0,0.0,20.333333333333336,0.0,1.6052631578947367,2.859375,0.0,0.0,4.945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.038461538461539,5.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TWEEZERMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.624999999999999,0.0,0.0,0.0,0.0,0.0,5.083333333333334,11.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iconic London,0.0,0.9682539682539681,0.0,0.0,0.0,2.3461538461538463,1.6052631578947367,0.0,4.066666666666666,0.0,1.6486486486486485,2.3461538461538463,1.3555555555555554,2.6521739130434785,2.3461538461538463,1.3260869565217392,0.0,0.0,0.0,0.0,0.0,7.038461538461539,3.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.166666666666666,0.0,20.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,60.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peace Out,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956521739130435,7.038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Ordinary,0.0,2.904761904761905,0.0,0.0,0.0,7.038461538461539,1.6052631578947367,0.0,12.200000000000001,0.0,0.0,3.5192307692307696,4.066666666666666,0.0,7.038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,7.038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chanel Beauty,0.0,0.0,0.0,0.0,0.0,0.0,1.6052631578947367,0.0,0.0,0.0,0.0,2.3461538461538463,1.3555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,4.357142857142857,1.6944444444444444,3.8124999999999996,7.624999999999999,8.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,0.0,0.0,0.0,0.0,0.0,6.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estée Lauder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,0.0,4.066666666666666,0.0,0.0,3.9782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sunday Riley,6.777777777777778,2.904761904761905,0.0,0.0,0.0,0.0,1.6052631578947367,0.0,0.0,0.0,4.945945945945946,0.0,0.0,7.956521739130435,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,5.083333333333334,13.071428571428571,0.0,0.0,0.0,12.200000000000001,0.0,26.142857142857142,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armani Beauty,6.777777777777778,0.0,0.0,0.0,0.0,0.0,1.6052631578947367,0.0,12.200000000000001,0.0,0.0,3.5192307692307696,4.066666666666666,0.0,0.0,3.9782608695652173,0.0,4.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0
Giorgio Armani Beauty,6.777777777777778,0.0,0.0,0.0,0.0,0.0,1.6052631578947367,0.0,12.200000000000001,0.0,0.0,3.5192307692307696,4.066666666666666,0.0,0.0,3.9782608695652173,0.0,4.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0
First Aid Beauty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.859375,0.0,0.0,0.0,3.5192307692307696,4.066666666666666,7.956521739130435,0.0,3.9782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333334,13.071428571428571,0.0,0.0,0.0,12.200000000000001,0.0,0.0,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.499999999999996,0.0,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milk Makeup,0.0,0.0,0.0,0.0,0.0,0.0,1.6052631578947367,2.859375,0.0,0.0,4.945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.038461538461539,5.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0
MILK MAKEUP,0.0,0.0,0.0,0.0,0.0,0.0,1.6052631578947367,2.859375,0.0,0.0,4.945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.038461538461539,5.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0
Hello Sunday,0.0,2.904761904761905,0.0,0.0,0.0,0.0,1.6052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
